province,adcode,model,bodyType,regYear,regMonth,salesVolume
湖南,430000,4a103c30d593fbbe,Sedan,2016,1,901
福建,350000,4a103c30d593fbbe,Sedan,2016,1,813
辽宁,210000,4a103c30d593fbbe,Sedan,2016,1,1069
重庆,500000,4a103c30d593fbbe,Sedan,2016,1,402
陕西,610000,4a103c30d593fbbe,Sedan,2016,1,832
黑龙江,230000,4a103c30d593fbbe,Sedan,2016,1,857
上海,310000,7a7885e2d7c00bcf,Hatchback,2016,1,532
云南,530000,7a7885e2d7c00bcf,Hatchback,2016,1,384
内蒙古,150000,7a7885e2d7c00bcf,Hatchback,2016,1,353
北京,110000,7a7885e2d7c00bcf,Hatchback,2016,1,817
四川,510000,7a7885e2d7c00bcf,Hatchback,2016,1,707
安徽,340000,7a7885e2d7c00bcf,Hatchback,2016,1,569
山东,370000,7a7885e2d7c00bcf,Hatchback,2016,1,1583
山西,140000,7a7885e2d7c00bcf,Hatchback,2016,1,271
广东,440000,7a7885e2d7c00bcf,Hatchback,2016,1,817
广西,450000,7a7885e2d7c00bcf,Hatchback,2016,1,263
江苏,320000,7a7885e2d7c00bcf,Hatchback,2016,1,1924
江西,360000,7a7885e2d7c00bcf,Hatchback,2016,1,394
河北,130000,7a7885e2d7c00bcf,Hatchback,2016,1,1284
河南,410000,7a7885e2d7c00bcf,Hatchback,2016,1,972
浙江,330000,7a7885e2d7c00bcf,Hatchback,2016,1,1451
湖北,420000,7a7885e2d7c00bcf,Hatchback,2016,1,472
湖南,430000,7a7885e2d7c00bcf,Hatchback,2016,1,503
福建,350000,7a7885e2d7c00bcf,Hatchback,2016,1,482
辽宁,210000,7a7885e2d7c00bcf,Hatchback,2016,1,401
重庆,500000,7a7885e2d7c00bcf,Hatchback,2016,1,153
陕西,610000,7a7885e2d7c00bcf,Hatchback,2016,1,384
黑龙江,230000,7a7885e2d7c00bcf,Hatchback,2016,1,285
上海,310000,346393c2c6305fb1,SUV,2016,1,305
云南,530000,346393c2c6305fb1,SUV,2016,1,251
内蒙古,150000,346393c2c6305fb1,SUV,2016,1,312
北京,110000,346393c2c6305fb1,SUV,2016,1,432
四川,510000,346393c2c6305fb1,SUV,2016,1,824
安徽,340000,346393c2c6305fb1,SUV,2016,1,1721
山东,370000,346393c2c6305fb1,SUV,2016,1,1900
山西,140000,346393c2c6305fb1,SUV,2016,1,488
广东,440000,346393c2c6305fb1,SUV,2016,1,375
广西,450000,346393c2c6305fb1,SUV,2016,1,188
江苏,320000,346393c2c6305fb1,SUV,2016,1,859
江西,360000,346393c2c6305fb1,SUV,2016,1,386
河北,130000,346393c2c6305fb1,SUV,2016,1,1327
河南,410000,346393c2c6305fb1,SUV,2016,1,1147
浙江,330000,346393c2c6305fb1,SUV,2016,1,368
湖北,420000,346393c2c6305fb1,SUV,2016,1,689
湖南,430000,346393c2c6305fb1,SUV,2016,1,638
福建,350000,346393c2c6305fb1,SUV,2016,1,177
辽宁,210000,346393c2c6305fb1,SUV,2016,1,514
重庆,500000,346393c2c6305fb1,SUV,2016,1,518
陕西,610000,346393c2c6305fb1,SUV,2016,1,356
黑龙江,230000,346393c2c6305fb1,SUV,2016,1,328
上海,310000,02aab221aabc03b9,Sedan,2016,1,617
云南,530000,02aab221aabc03b9,Sedan,2016,1,238
内蒙古,150000,02aab221aabc03b9,Sedan,2016,1,92
北京,110000,02aab221aabc03b9,Sedan,2016,1,799
四川,510000,02aab221aabc03b9,Sedan,2016,1,559
安徽,340000,02aab221aabc03b9,Sedan,2016,1,285
山东,370000,02aab221aabc03b9,Sedan,2016,1,516
山西,140000,02aab221aabc03b9,Sedan,2016,1,102
广东,440000,02aab221aabc03b9,Sedan,2016,1,1364
广西,450000,02aab221aabc03b9,Sedan,2016,1,125
江苏,320000,02aab221aabc03b9,Sedan,2016,1,1709
江西,360000,02aab221aabc03b9,Sedan,2016,1,204
河北,130000,02aab221aabc03b9,Sedan,2016,1,325
河南,410000,02aab221aabc03b9,Sedan,2016,1,355
浙江,330000,02aab221aabc03b9,Sedan,2016,1,1444
湖北,420000,02aab221aabc03b9,Sedan,2016,1,264
湖南,430000,02aab221aabc03b9,Sedan,2016,1,313
福建,350000,02aab221aabc03b9,Sedan,2016,1,456
辽宁,210000,02aab221aabc03b9,Sedan,2016,1,231
重庆,500000,02aab221aabc03b9,Sedan,2016,1,275
陕西,610000,02aab221aabc03b9,Sedan,2016,1,270
黑龙江,230000,02aab221aabc03b9,Sedan,2016,1,39
上海,310000,5d7fb682edd0f937,SUV,2016,1,379
云南,530000,5d7fb682edd0f937,SUV,2016,1,201
内蒙古,150000,5d7fb682edd0f937,SUV,2016,1,103
北京,110000,5d7fb682edd0f937,SUV,2016,1,484
四川,510000,5d7fb682edd0f937,SUV,2016,1,426
安徽,340000,5d7fb682edd0f937,SUV,2016,1,228
山东,370000,5d7fb682edd0f937,SUV,2016,1,357
山西,140000,5d7fb682edd0f937,SUV,2016,1,99
广东,440000,5d7fb682edd0f937,SUV,2016,1,663
广西,450000,5d7fb682edd0f937,SUV,2016,1,110
江苏,320000,5d7fb682edd0f937,SUV,2016,1,896
江西,360000,5d7fb682edd0f937,SUV,2016,1,153
河北,130000,5d7fb682edd0f937,SUV,2016,1,244
河南,410000,5d7fb682edd0f937,SUV,2016,1,199
浙江,330000,5d7fb682edd0f937,SUV,2016,1,771
湖北,420000,5d7fb682edd0f937,SUV,2016,1,287
湖南,430000,5d7fb682edd0f937,SUV,2016,1,244
福建,350000,5d7fb682edd0f937,SUV,2016,1,300
辽宁,210000,5d7fb682edd0f937,SUV,2016,1,163
重庆,500000,5d7fb682edd0f937,SUV,2016,1,167
陕西,610000,5d7fb682edd0f937,SUV,2016,1,190
黑龙江,230000,5d7fb682edd0f937,SUV,2016,1,57
上海,310000,a207df29ec9583f0,SUV,2016,1,445
云南,530000,a207df29ec9583f0,SUV,2016,1,146
内蒙古,150000,a207df29ec9583f0,SUV,2016,1,75
北京,110000,a207df29ec9583f0,SUV,2016,1,751
四川,510000,a207df29ec9583f0,SUV,2016,1,405
安徽,340000,a207df29ec9583f0,SUV,2016,1,197
山东,370000,a207df29ec9583f0,SUV,2016,1,345
山西,140000,a207df29ec9583f0,SUV,2016,1,100
广东,440000,a207df29ec9583f0,SUV,2016,1,781
广西,450000,a207df29ec9583f0,SUV,2016,1,90
江苏,320000,a207df29ec9583f0,SUV,2016,1,839
江西,360000,a207df29ec9583f0,SUV,2016,1,113
河北,130000,a207df29ec9583f0,SUV,2016,1,230
河南,410000,a207df29ec9583f0,SUV,2016,1,217
浙江,330000,a207df29ec9583f0,SUV,2016,1,742
湖北,420000,a207df29ec9583f0,SUV,2016,1,251
湖南,430000,a207df29ec9583f0,SUV,2016,1,158
福建,350000,a207df29ec9583f0,SUV,2016,1,250
辽宁,210000,a207df29ec9583f0,SUV,2016,1,233
重庆,500000,a207df29ec9583f0,SUV,2016,1,151
陕西,610000,a207df29ec9583f0,SUV,2016,1,241
黑龙江,230000,a207df29ec9583f0,SUV,2016,1,65
上海,310000,b4be3a4917289c82,Hatchback,2016,1,185
云南,530000,b4be3a4917289c82,Hatchback,2016,1,48
内蒙古,150000,b4be3a4917289c82,Hatchback,2016,1,30
北京,110000,b4be3a4917289c82,Hatchback,2016,1,175
四川,510000,b4be3a4917289c82,Hatchback,2016,1,142
安徽,340000,b4be3a4917289c82,Hatchback,2016,1,64
山东,370000,b4be3a4917289c82,Hatchback,2016,1,172
山西,140000,b4be3a4917289c82,Hatchback,2016,1,29
广东,440000,b4be3a4917289c82,Hatchback,2016,1,215
广西,450000,b4be3a4917289c82,Hatchback,2016,1,32
江苏,320000,b4be3a4917289c82,Hatchback,2016,1,418
江西,360000,b4be3a4917289c82,Hatchback,2016,1,62
河北,130000,b4be3a4917289c82,Hatchback,2016,1,125
河南,410000,b4be3a4917289c82,Hatchback,2016,1,97
浙江,330000,b4be3a4917289c82,Hatchback,2016,1,325
湖北,420000,b4be3a4917289c82,Hatchback,2016,1,88
湖南,430000,b4be3a4917289c82,Hatchback,2016,1,79
福建,350000,b4be3a4917289c82,Hatchback,2016,1,86
辽宁,210000,b4be3a4917289c82,Hatchback,2016,1,143
重庆,500000,b4be3a4917289c82,Hatchback,2016,1,26
陕西,610000,b4be3a4917289c82,Hatchback,2016,1,70
黑龙江,230000,b4be3a4917289c82,Hatchback,2016,1,13
上海,310000,ef76a85c4b39f693,Sedan,2016,1,699
云南,530000,ef76a85c4b39f693,Sedan,2016,1,272
内蒙古,150000,ef76a85c4b39f693,Sedan,2016,1,156
北京,110000,ef76a85c4b39f693,Sedan,2016,1,802
四川,510000,ef76a85c4b39f693,Sedan,2016,1,730
安徽,340000,ef76a85c4b39f693,Sedan,2016,1,402
山东,370000,ef76a85c4b39f693,Sedan,2016,1,609
山西,140000,ef76a85c4b39f693,Sedan,2016,1,168
广东,440000,ef76a85c4b39f693,Sedan,2016,1,883
广西,450000,ef76a85c4b39f693,Sedan,2016,1,143
江苏,320000,ef76a85c4b39f693,Sedan,2016,1,1261
江西,360000,ef76a85c4b39f693,Sedan,2016,1,248
河北,130000,ef76a85c4b39f693,Sedan,2016,1,460
河南,410000,ef76a85c4b39f693,Sedan,2016,1,440
浙江,330000,ef76a85c4b39f693,Sedan,2016,1,1571
湖北,420000,ef76a85c4b39f693,Sedan,2016,1,405
湖南,430000,ef76a85c4b39f693,Sedan,2016,1,423
福建,350000,ef76a85c4b39f693,Sedan,2016,1,317
辽宁,210000,ef76a85c4b39f693,Sedan,2016,1,358
重庆,500000,ef76a85c4b39f693,Sedan,2016,1,224
陕西,610000,ef76a85c4b39f693,Sedan,2016,1,337
黑龙江,230000,ef76a85c4b39f693,Sedan,2016,1,165
上海,310000,bb9fbec9a2833839,SUV,2016,1,400
云南,530000,bb9fbec9a2833839,SUV,2016,1,199
内蒙古,150000,bb9fbec9a2833839,SUV,2016,1,149
北京,110000,bb9fbec9a2833839,SUV,2016,1,436
四川,510000,bb9fbec9a2833839,SUV,2016,1,450
安徽,340000,bb9fbec9a2833839,SUV,2016,1,314
山东,370000,bb9fbec9a2833839,SUV,2016,1,375
山西,140000,bb9fbec9a2833839,SUV,2016,1,142
广东,440000,bb9fbec9a2833839,SUV,2016,1,782
广西,450000,bb9fbec9a2833839,SUV,2016,1,131
江苏,320000,bb9fbec9a2833839,SUV,2016,1,865
江西,360000,bb9fbec9a2833839,SUV,2016,1,192
河北,130000,bb9fbec9a2833839,SUV,2016,1,246
河南,410000,bb9fbec9a2833839,SUV,2016,1,284
浙江,330000,bb9fbec9a2833839,SUV,2016,1,894
湖北,420000,bb9fbec9a2833839,SUV,2016,1,375
湖南,430000,bb9fbec9a2833839,SUV,2016,1,397
福建,350000,bb9fbec9a2833839,SUV,2016,1,310
辽宁,210000,bb9fbec9a2833839,SUV,2016,1,201
重庆,500000,bb9fbec9a2833839,SUV,2016,1,119
陕西,610000,bb9fbec9a2833839,SUV,2016,1,186
黑龙江,230000,bb9fbec9a2833839,SUV,2016,1,89
上海,310000,da457d15788fe8ee,SUV,2016,1,616
云南,530000,da457d15788fe8ee,SUV,2016,1,351
内蒙古,150000,da457d15788fe8ee,SUV,2016,1,187
北京,110000,da457d15788fe8ee,SUV,2016,1,924
四川,510000,da457d15788fe8ee,SUV,2016,1,821
安徽,340000,da457d15788fe8ee,SUV,2016,1,342
山东,370000,da457d15788fe8ee,SUV,2016,1,603
山西,140000,da457d15788fe8ee,SUV,2016,1,162
广东,440000,da457d15788fe8ee,SUV,2016,1,1584
广西,450000,da457d15788fe8ee,SUV,2016,1,206
江苏,320000,da457d15788fe8ee,SUV,2016,1,1186
江西,360000,da457d15788fe8ee,SUV,2016,1,311
河北,130000,da457d15788fe8ee,SUV,2016,1,413
河南,410000,da457d15788fe8ee,SUV,2016,1,511
浙江,330000,da457d15788fe8ee,SUV,2016,1,1337
湖北,420000,da457d15788fe8ee,SUV,2016,1,558
湖南,430000,da457d15788fe8ee,SUV,2016,1,602
福建,350000,da457d15788fe8ee,SUV,2016,1,426
辽宁,210000,da457d15788fe8ee,SUV,2016,1,399
重庆,500000,da457d15788fe8ee,SUV,2016,1,257
陕西,610000,da457d15788fe8ee,SUV,2016,1,363
黑龙江,230000,da457d15788fe8ee,SUV,2016,1,178
上海,310000,6858d6dfe680bdf7,Sedan,2016,1,673
云南,530000,6858d6dfe680bdf7,Sedan,2016,1,272
内蒙古,150000,6858d6dfe680bdf7,Sedan,2016,1,68
北京,110000,6858d6dfe680bdf7,Sedan,2016,1,694
四川,510000,6858d6dfe680bdf7,Sedan,2016,1,562
安徽,340000,6858d6dfe680bdf7,Sedan,2016,1,361
山东,370000,6858d6dfe680bdf7,Sedan,2016,1,484
山西,140000,6858d6dfe680bdf7,Sedan,2016,1,61
广东,440000,6858d6dfe680bdf7,Sedan,2016,1,1303
广西,450000,6858d6dfe680bdf7,Sedan,2016,1,142
江苏,320000,6858d6dfe680bdf7,Sedan,2016,1,1221
江西,360000,6858d6dfe680bdf7,Sedan,2016,1,211
河北,130000,6858d6dfe680bdf7,Sedan,2016,1,290
河南,410000,6858d6dfe680bdf7,Sedan,2016,1,302
浙江,330000,6858d6dfe680bdf7,Sedan,2016,1,1803
湖北,420000,6858d6dfe680bdf7,Sedan,2016,1,272
湖南,430000,6858d6dfe680bdf7,Sedan,2016,1,420
福建,350000,6858d6dfe680bdf7,Sedan,2016,1,336
辽宁,210000,6858d6dfe680bdf7,Sedan,2016,1,204
重庆,500000,6858d6dfe680bdf7,Sedan,2016,1,206
陕西,610000,6858d6dfe680bdf7,Sedan,2016,1,188
黑龙江,230000,6858d6dfe680bdf7,Sedan,2016,1,67
上海,310000,79de4e4b24c35b04,MPV,2016,1,754
云南,530000,79de4e4b24c35b04,MPV,2016,1,1235
内蒙古,150000,79de4e4b24c35b04,MPV,2016,1,207
北京,110000,79de4e4b24c35b04,MPV,2016,1,920
四川,510000,79de4e4b24c35b04,MPV,2016,1,1477
安徽,340000,79de4e4b24c35b04,MPV,2016,1,2000
山东,370000,79de4e4b24c35b04,MPV,2016,1,3560
山西,140000,79de4e4b24c35b04,MPV,2016,1,629
广东,440000,79de4e4b24c35b04,MPV,2016,1,6216
广西,450000,79de4e4b24c35b04,MPV,2016,1,4995
江苏,320000,79de4e4b24c35b04,MPV,2016,1,2589
江西,360000,79de4e4b24c35b04,MPV,2016,1,1019
河北,130000,79de4e4b24c35b04,MPV,2016,1,1562
河南,410000,79de4e4b24c35b04,MPV,2016,1,7181
浙江,330000,79de4e4b24c35b04,MPV,2016,1,1860
湖北,420000,79de4e4b24c35b04,MPV,2016,1,1580
湖南,430000,79de4e4b24c35b04,MPV,2016,1,1663
福建,350000,79de4e4b24c35b04,MPV,2016,1,897
辽宁,210000,79de4e4b24c35b04,MPV,2016,1,494
重庆,500000,79de4e4b24c35b04,MPV,2016,1,745
陕西,610000,79de4e4b24c35b04,MPV,2016,1,954
黑龙江,230000,79de4e4b24c35b04,MPV,2016,1,474
上海,310000,12f8b7e14947c34d,Sedan,2016,1,1329
云南,530000,12f8b7e14947c34d,Sedan,2016,1,412
内蒙古,150000,12f8b7e14947c34d,Sedan,2016,1,836
北京,110000,12f8b7e14947c34d,Sedan,2016,1,595
四川,510000,12f8b7e14947c34d,Sedan,2016,1,1109
安徽,340000,12f8b7e14947c34d,Sedan,2016,1,676
山东,370000,12f8b7e14947c34d,Sedan,2016,1,2189
山西,140000,12f8b7e14947c34d,Sedan,2016,1,439
广东,440000,12f8b7e14947c34d,Sedan,2016,1,385
广西,450000,12f8b7e14947c34d,Sedan,2016,1,217
江苏,320000,12f8b7e14947c34d,Sedan,2016,1,2487
江西,360000,12f8b7e14947c34d,Sedan,2016,1,719
河北,130000,12f8b7e14947c34d,Sedan,2016,1,1190
河南,410000,12f8b7e14947c34d,Sedan,2016,1,1052
浙江,330000,12f8b7e14947c34d,Sedan,2016,1,1069
湖北,420000,12f8b7e14947c34d,Sedan,2016,1,473
湖南,430000,12f8b7e14947c34d,Sedan,2016,1,736
福建,350000,12f8b7e14947c34d,Sedan,2016,1,545
辽宁,210000,12f8b7e14947c34d,Sedan,2016,1,215
重庆,500000,12f8b7e14947c34d,Sedan,2016,1,212
陕西,610000,12f8b7e14947c34d,Sedan,2016,1,1380
黑龙江,230000,12f8b7e14947c34d,Sedan,2016,1,237
上海,310000,04e66e578f653ab9,Sedan,2016,1,388
云南,530000,04e66e578f653ab9,Sedan,2016,1,55
内蒙古,150000,04e66e578f653ab9,Sedan,2016,1,44
北京,110000,04e66e578f653ab9,Sedan,2016,1,135
四川,510000,04e66e578f653ab9,Sedan,2016,1,120
安徽,340000,04e66e578f653ab9,Sedan,2016,1,71
山东,370000,04e66e578f653ab9,Sedan,2016,1,219
山西,140000,04e66e578f653ab9,Sedan,2016,1,37
广东,440000,04e66e578f653ab9,Sedan,2016,1,126
广西,450000,04e66e578f653ab9,Sedan,2016,1,41
江苏,320000,04e66e578f653ab9,Sedan,2016,1,265
江西,360000,04e66e578f653ab9,Sedan,2016,1,79
河北,130000,04e66e578f653ab9,Sedan,2016,1,119
河南,410000,04e66e578f653ab9,Sedan,2016,1,95
浙江,330000,04e66e578f653ab9,Sedan,2016,1,146
湖北,420000,04e66e578f653ab9,Sedan,2016,1,61
湖南,430000,04e66e578f653ab9,Sedan,2016,1,127
福建,350000,04e66e578f653ab9,Sedan,2016,1,85
辽宁,210000,04e66e578f653ab9,Sedan,2016,1,39
重庆,500000,04e66e578f653ab9,Sedan,2016,1,22
陕西,610000,04e66e578f653ab9,Sedan,2016,1,77
黑龙江,230000,04e66e578f653ab9,Sedan,2016,1,30
上海,310000,dff803b4024d261d,Sedan,2016,1,344
云南,530000,dff803b4024d261d,Sedan,2016,1,106
内蒙古,150000,dff803b4024d261d,Sedan,2016,1,126
北京,110000,dff803b4024d261d,Sedan,2016,1,391
四川,510000,dff803b4024d261d,Sedan,2016,1,670
安徽,340000,dff803b4024d261d,Sedan,2016,1,289
山东,370000,dff803b4024d261d,Sedan,2016,1,594
山西,140000,dff803b4024d261d,Sedan,2016,1,222
广东,440000,dff803b4024d261d,Sedan,2016,1,1663
广西,450000,dff803b4024d261d,Sedan,2016,1,402
江苏,320000,dff803b4024d261d,Sedan,2016,1,829
江西,360000,dff803b4024d261d,Sedan,2016,1,276
河北,130000,dff803b4024d261d,Sedan,2016,1,374
河南,410000,dff803b4024d261d,Sedan,2016,1,282
浙江,330000,dff803b4024d261d,Sedan,2016,1,747
湖北,420000,dff803b4024d261d,Sedan,2016,1,647
湖南,430000,dff803b4024d261d,Sedan,2016,1,472
福建,350000,dff803b4024d261d,Sedan,2016,1,572
辽宁,210000,dff803b4024d261d,Sedan,2016,1,375
重庆,500000,dff803b4024d261d,Sedan,2016,1,324
陕西,610000,dff803b4024d261d,Sedan,2016,1,163
黑龙江,230000,dff803b4024d261d,Sedan,2016,1,105
上海,310000,61e73e32ad101892,SUV,2016,1,480
云南,530000,61e73e32ad101892,SUV,2016,1,456
内蒙古,150000,61e73e32ad101892,SUV,2016,1,507
北京,110000,61e73e32ad101892,SUV,2016,1,929
四川,510000,61e73e32ad101892,SUV,2016,1,1262
安徽,340000,61e73e32ad101892,SUV,2016,1,324
山东,370000,61e73e32ad101892,SUV,2016,1,697
山西,140000,61e73e32ad101892,SUV,2016,1,281
广东,440000,61e73e32ad101892,SUV,2016,1,2451
广西,450000,61e73e32ad101892,SUV,2016,1,425
江苏,320000,61e73e32ad101892,SUV,2016,1,897
江西,360000,61e73e32ad101892,SUV,2016,1,329
河北,130000,61e73e32ad101892,SUV,2016,1,770
河南,410000,61e73e32ad101892,SUV,2016,1,563
浙江,330000,61e73e32ad101892,SUV,2016,1,876
湖北,420000,61e73e32ad101892,SUV,2016,1,1485
湖南,430000,61e73e32ad101892,SUV,2016,1,776
福建,350000,61e73e32ad101892,SUV,2016,1,586
辽宁,210000,61e73e32ad101892,SUV,2016,1,777
重庆,500000,61e73e32ad101892,SUV,2016,1,547
陕西,610000,61e73e32ad101892,SUV,2016,1,645
黑龙江,230000,61e73e32ad101892,SUV,2016,1,397
上海,310000,a432c483b5beb856,Sedan,2016,1,202
云南,530000,a432c483b5beb856,Sedan,2016,1,204
内蒙古,150000,a432c483b5beb856,Sedan,2016,1,185
北京,110000,a432c483b5beb856,Sedan,2016,1,179
四川,510000,a432c483b5beb856,Sedan,2016,1,521
安徽,340000,a432c483b5beb856,Sedan,2016,1,340
山东,370000,a432c483b5beb856,Sedan,2016,1,523
山西,140000,a432c483b5beb856,Sedan,2016,1,218
广东,440000,a432c483b5beb856,Sedan,2016,1,1448
广西,450000,a432c483b5beb856,Sedan,2016,1,265
江苏,320000,a432c483b5beb856,Sedan,2016,1,695
江西,360000,a432c483b5beb856,Sedan,2016,1,357
河北,130000,a432c483b5beb856,Sedan,2016,1,350
河南,410000,a432c483b5beb856,Sedan,2016,1,499
浙江,330000,a432c483b5beb856,Sedan,2016,1,693
湖北,420000,a432c483b5beb856,Sedan,2016,1,525
湖南,430000,a432c483b5beb856,Sedan,2016,1,468
福建,350000,a432c483b5beb856,Sedan,2016,1,448
辽宁,210000,a432c483b5beb856,Sedan,2016,1,466
重庆,500000,a432c483b5beb856,Sedan,2016,1,242
陕西,610000,a432c483b5beb856,Sedan,2016,1,167
黑龙江,230000,a432c483b5beb856,Sedan,2016,1,154
上海,310000,0797526c057dcf5b,Sedan,2016,1,359
云南,530000,0797526c057dcf5b,Sedan,2016,1,276
内蒙古,150000,0797526c057dcf5b,Sedan,2016,1,439
北京,110000,0797526c057dcf5b,Sedan,2016,1,309
四川,510000,0797526c057dcf5b,Sedan,2016,1,1085
安徽,340000,0797526c057dcf5b,Sedan,2016,1,445
山东,370000,0797526c057dcf5b,Sedan,2016,1,2478
山西,140000,0797526c057dcf5b,Sedan,2016,1,729
广东,440000,0797526c057dcf5b,Sedan,2016,1,9433
广西,450000,0797526c057dcf5b,Sedan,2016,1,1169
江苏,320000,0797526c057dcf5b,Sedan,2016,1,1739
江西,360000,0797526c057dcf5b,Sedan,2016,1,712
河北,130000,0797526c057dcf5b,Sedan,2016,1,1469
河南,410000,0797526c057dcf5b,Sedan,2016,1,1652
浙江,330000,0797526c057dcf5b,Sedan,2016,1,775
湖北,420000,0797526c057dcf5b,Sedan,2016,1,786
湖南,430000,0797526c057dcf5b,Sedan,2016,1,1956
福建,350000,0797526c057dcf5b,Sedan,2016,1,1153
辽宁,210000,0797526c057dcf5b,Sedan,2016,1,2384
重庆,500000,0797526c057dcf5b,Sedan,2016,1,216
陕西,610000,0797526c057dcf5b,Sedan,2016,1,354
黑龙江,230000,0797526c057dcf5b,Sedan,2016,1,569
上海,310000,936168bd4850913d,SUV,2016,1,295
云南,530000,936168bd4850913d,SUV,2016,1,412
内蒙古,150000,936168bd4850913d,SUV,2016,1,339
北京,110000,936168bd4850913d,SUV,2016,1,541
四川,510000,936168bd4850913d,SUV,2016,1,519
安徽,340000,936168bd4850913d,SUV,2016,1,480
山东,370000,936168bd4850913d,SUV,2016,1,1193
山西,140000,936168bd4850913d,SUV,2016,1,509
广东,440000,936168bd4850913d,SUV,2016,1,3704
广西,450000,936168bd4850913d,SUV,2016,1,369
江苏,320000,936168bd4850913d,SUV,2016,1,1101
江西,360000,936168bd4850913d,SUV,2016,1,496
河北,130000,936168bd4850913d,SUV,2016,1,689
河南,410000,936168bd4850913d,SUV,2016,1,1153
浙江,330000,936168bd4850913d,SUV,2016,1,915
湖北,420000,936168bd4850913d,SUV,2016,1,1600
湖南,430000,936168bd4850913d,SUV,2016,1,877
福建,350000,936168bd4850913d,SUV,2016,1,851
辽宁,210000,936168bd4850913d,SUV,2016,1,870
重庆,500000,936168bd4850913d,SUV,2016,1,281
陕西,610000,936168bd4850913d,SUV,2016,1,508
黑龙江,230000,936168bd4850913d,SUV,2016,1,579
上海,310000,cc21c7e91a3b5a0c,SUV,2016,1,278
云南,530000,cc21c7e91a3b5a0c,SUV,2016,1,291
内蒙古,150000,cc21c7e91a3b5a0c,SUV,2016,1,213
北京,110000,cc21c7e91a3b5a0c,SUV,2016,1,270
四川,510000,cc21c7e91a3b5a0c,SUV,2016,1,432
安徽,340000,cc21c7e91a3b5a0c,SUV,2016,1,409
山东,370000,cc21c7e91a3b5a0c,SUV,2016,1,768
山西,140000,cc21c7e91a3b5a0c,SUV,2016,1,300
广东,440000,cc21c7e91a3b5a0c,SUV,2016,1,2724
广西,450000,cc21c7e91a3b5a0c,SUV,2016,1,282
江苏,320000,cc21c7e91a3b5a0c,SUV,2016,1,1090
江西,360000,cc21c7e91a3b5a0c,SUV,2016,1,310
河北,130000,cc21c7e91a3b5a0c,SUV,2016,1,439
河南,410000,cc21c7e91a3b5a0c,SUV,2016,1,622
浙江,330000,cc21c7e91a3b5a0c,SUV,2016,1,868
湖北,420000,cc21c7e91a3b5a0c,SUV,2016,1,1097
湖南,430000,cc21c7e91a3b5a0c,SUV,2016,1,557
福建,350000,cc21c7e91a3b5a0c,SUV,2016,1,657
辽宁,210000,cc21c7e91a3b5a0c,SUV,2016,1,414
重庆,500000,cc21c7e91a3b5a0c,SUV,2016,1,180
陕西,610000,cc21c7e91a3b5a0c,SUV,2016,1,357
黑龙江,230000,cc21c7e91a3b5a0c,SUV,2016,1,323
上海,310000,7aab7fca2470987e,MPV,2016,1,246
云南,530000,7aab7fca2470987e,MPV,2016,1,30
内蒙古,150000,7aab7fca2470987e,MPV,2016,1,19
北京,110000,7aab7fca2470987e,MPV,2016,1,406
四川,510000,7aab7fca2470987e,MPV,2016,1,59
安徽,340000,7aab7fca2470987e,MPV,2016,1,66
山东,370000,7aab7fca2470987e,MPV,2016,1,346
山西,140000,7aab7fca2470987e,MPV,2016,1,118
广东,440000,7aab7fca2470987e,MPV,2016,1,1350
广西,450000,7aab7fca2470987e,MPV,2016,1,37
江苏,320000,7aab7fca2470987e,MPV,2016,1,384
江西,360000,7aab7fca2470987e,MPV,2016,1,52
河北,130000,7aab7fca2470987e,MPV,2016,1,221
河南,410000,7aab7fca2470987e,MPV,2016,1,191
浙江,330000,7aab7fca2470987e,MPV,2016,1,296
湖北,420000,7aab7fca2470987e,MPV,2016,1,65
湖南,430000,7aab7fca2470987e,MPV,2016,1,46
福建,350000,7aab7fca2470987e,MPV,2016,1,96
辽宁,210000,7aab7fca2470987e,MPV,2016,1,144
重庆,500000,7aab7fca2470987e,MPV,2016,1,20
陕西,610000,7aab7fca2470987e,MPV,2016,1,22
黑龙江,230000,7aab7fca2470987e,MPV,2016,1,82
上海,310000,fde95ea242abd896,SUV,2016,1,409
云南,530000,fde95ea242abd896,SUV,2016,1,380
内蒙古,150000,fde95ea242abd896,SUV,2016,1,170
北京,110000,fde95ea242abd896,SUV,2016,1,405
四川,510000,fde95ea242abd896,SUV,2016,1,599
安徽,340000,fde95ea242abd896,SUV,2016,1,571
山东,370000,fde95ea242abd896,SUV,2016,1,685
山西,140000,fde95ea242abd896,SUV,2016,1,358
广东,440000,fde95ea242abd896,SUV,2016,1,5181
广西,450000,fde95ea242abd896,SUV,2016,1,523
江苏,320000,fde95ea242abd896,SUV,2016,1,1233
江西,360000,fde95ea242abd896,SUV,2016,1,493
河北,130000,fde95ea242abd896,SUV,2016,1,576
河南,410000,fde95ea242abd896,SUV,2016,1,650
浙江,330000,fde95ea242abd896,SUV,2016,1,1364
湖北,420000,fde95ea242abd896,SUV,2016,1,1295
湖南,430000,fde95ea242abd896,SUV,2016,1,1022
福建,350000,fde95ea242abd896,SUV,2016,1,914
辽宁,210000,fde95ea242abd896,SUV,2016,1,431
重庆,500000,fde95ea242abd896,SUV,2016,1,234
陕西,610000,fde95ea242abd896,SUV,2016,1,181
